"","Month","Longitude","Latitude","Location","Crime type","City-Town-Village","Population"
"28027","2015-03",-5.932472,54.587841,NA,"BURG",NA,NA
"311539","2016-12",-5.816203,54.647132,"Brown'S Park","ASBO","HOLYWOOD",70
"205258","2016-04",-6.25834,54.464223,"Malcolmson Park","BURG","MAGHERALIN",36
"290400","2016-10",-7.322867,55.000777,"Clarendon Street","DRUG","LONDONDERRY",NA
"149810","2015-12",-5.759386,54.3976,"Killyleagh Street","ASBO","Other Town",NA
"132254","2015-10",-5.878508,54.600654,"Belmont Road","OTTH","Other Town",NA
"273196","2016-09",-5.903232,54.589045,"Willowfield Parade","ASBO","BELFAST",232
"89594","2015-07",-5.92346,54.586483,"Ormeau Road","THPR","Other Town",NA
"335236","2017-02",-5.998453,54.55887,"Glendale","ASBO","BELFAST",232
"370314","2017-05",-6.064871,54.504298,"Lissue Court","ASBO","LISBURN",74
"96846","2015-08",-6.753572,54.643394,"Fairhill Grove","ASBO","COOKSTOWN",52
"203357","2016-04",-6.748438,54.495314,NA,"ASBO",NA,NA
"374734","2017-05",-6.008249,54.569777,NA,"ASBO",NA,NA
"64524","2015-06",-5.683828,54.601235,"Sketrick Island Park","ASBO","NEWTOWNARDS",199
"75356","2015-06",-5.991051,54.99206,"Bridge Street","VECR","Other Town",NA
"282465","2016-10",-6.351616,54.179584,"Hospital Road","ASBO","Other Town",NA
"328297","2017-01",-5.936066,54.601201,"Wilson Street","VECR","Other Town",NA
"202892","2016-04",-5.943393,54.62563,"Cavehill Road","ASBO","Other Town",NA
"209226","2016-04",-5.956771,54.563555,"Malone Court Mews","THPR","BELFAST",232
"32475","2015-03",-5.934292,54.600173,"Berry Street","SHOP","BELFAST",232
"179541","2016-02",-5.937429,54.615573,"Atlantic Avenue","CDAR","Other Town",NA
"5744","2015-01",-5.711967,54.323495,"Racecourse Hill","CDAR","DOWNPATRICK",58
"352865","2017-03",-6.210598,54.67504,NA,"VECR",NA,NA
"243179","2016-07",-6.144152,54.417373,"Mountview Drive","ASBO","Other Town",NA
"117396","2015-09",-6.337535,54.175123,"Marcus Street","OTTH","NEWRY",194
"30496","2015-03",-7.380017,54.713413,"Dublin Street","CDAR","Other Town",NA
"342413","2017-02",-7.216106,54.97996,"Lettershendony Avenue","VISO","DRUMAHOE",27
"357552","2017-04",-5.836364,54.290001,"Main Street","ASBO","Other Town",NA
"87247","2015-07",-6.132715,54.19629,"Kilkeel Road","DRUG","Other Town",NA
"277355","2016-09",-5.93227,54.668424,"Drumcree Place","OTTH","NEWTOWNABBEY",67
"46971","2015-04",-6.104159,54.699817,"Castleton","SHOP","TEMPLEPATRICK",38
"294181","2016-10",-7.328104,55.026811,"Moss Park","VISO","Other Town",NA
"183311","2016-02",-6.043742,54.512557,"Railway Street","VISO","Other Town",NA
"203694","2016-04",-6.70332,54.250379,"Kinelowen Street","ASBO","KEADY",207
"179117","2016-02",-6.744086,54.639586,"Cemetery Road","CDAR","Other Town",NA
"269949","2016-09",-6.664417,55.145169,"Shell Bridge Park","ASBO","COLERAINE",181
"172092","2016-01",-6.460127,54.155522,"Mountain Road","VISO","Other Town",NA
"47717","2015-04",-7.464629,54.825978,"Main Street","VECR","Other Town",NA
"123817","2015-10",-6.322809,54.756614,"Brackenburn","ASBO","RANDALSTOWN",274
"251221","2016-07",-7.272564,55.014661,NA,"VISO",NA,NA
"97921","2015-08",-5.968609,54.611833,"Donaldson Crescent","ASBO","BELFAST",232
"156328","2015-12",-5.927842,54.552891,NA,"CDAR",NA,NA
"411061","2017-07",-5.961174,54.540708,NA,"VISO",NA,NA
"409432","2017-07",-6.78066,54.501151,"Windmill Drive","VISO","Other Town",NA
"51275","2015-05",-6.647712,55.198497,"Skerrymor Place","ASBO","PORTRUSH",308
"60257","2015-05",-6.104159,54.699817,"Castleton","SHOP","TEMPLEPATRICK",38
"142672","2015-11",-6.334306,54.463704,"Church Place","CDAR","Other Town",NA
"312442","2016-12",-5.967424,54.611067,"Woodvale Parade","BURG","BELFAST",232
"341442","2017-02",-5.928741,54.576304,"Hampton Strand","VISO","BELFAST",232
"214408","2016-05",-5.937774,54.602928,"Brown Square","ASBO","BELFAST",232
"173841","2016-01",-6.711792,54.531296,"Coalisland Road","VISO","DUNGANNON",93
"268510","2016-09",-6.201993,54.716079,"Tower Way","ASBO","ANTRIM",168
"52599","2015-05",-7.018286,54.893221,"Feeny Road","ASBO","Other Town",NA
"402586","2017-07",-6.183088,54.50634,"Maghaberry Manor","ASBO",NA,NA
"406375","2017-07",-5.939056,54.586435,"Minds Way","DRUG","BELFAST",232
"9710","2015-01",NA,NA,"No Location","VISO",NA,NA
"165780","2016-01",-6.682871,55.126289,"Westbourne Crescent","ASBO","Other Town",NA
"396788","2017-06",-5.930334,54.599189,"Castle Street","VISO","Other Town",NA
"136178","2015-10",-5.806887,54.434666,"Junction Road","VISO","Other Town",NA
"186134","2016-02",-5.996812,54.579085,"Coolnasilla Park West","OTCR","BELFAST",232
"359587","2017-04",-5.889053,54.582905,"Donovan Parade","ASBO","BELFAST",232
"294236","2016-10",-7.34522,55.029141,"Upper Galliagh Road","VISO","LONDONDERRY",NA
"348166","2017-03",-5.939425,54.581886,"Wellington Park","BITH","Other Town",NA
"51708","2015-05",-5.967324,54.558108,"Finch Way","ASBO","BELFAST",232
"105941","2015-08",-5.973875,54.585604,"Falls Road","VISO","Other Town",NA
"245486","2016-07",-5.648462,54.482275,"Whiterock Bay","ASBO","KILLINCHY",291
"24896","2015-03",-5.678733,54.616781,NA,"ASBO",NA,NA
"38880","2015-04",-5.665857,54.631549,"Stonebridge Avenue","ASBO","NEWTOWNARDS",199
"334435","2017-02",-5.794447,54.720353,"Elizabeth Avenue","ASBO","Other Town",NA
"289181","2016-10",-5.898413,54.678642,"Glenville Park","CDAR","NEWTOWNABBEY",67
"153928","2015-12",-6.012854,54.568254,"Woodbourne Crescent","ASBO","BELFAST",232
"326370","2017-01",-5.661164,54.593242,"Abbot Court","DRUG","NEWTOWNARDS",199
"275899","2016-09",-5.829371,54.59193,"Rosepark Central","CDAR","BELFAST",232
"294733.1","2016-10",-5.79094,54.593579,"Brooklands Road","VISO","Other Town",NA
"304320","2016-11",-7.630614,54.340481,"Derrychara Road","SHOP","ENNISKILLEN",80
"50988","2015-05",-5.88269,54.602075,"Connsbrook Avenue","ASBO","BELFAST",232
"149684","2015-11",-5.622871,54.269077,NA,"OTCR",NA,NA
"287960","2016-10",-5.970064,54.600338,"Springfield Road","BURG","Other Town",NA
"319622","2016-12",-6.343076,54.193205,NA,"VISO",NA,NA
"354610","2017-03",-7.30452,55.033388,"Cornshell Fields","VISO","LONDONDERRY",NA
"106295","2015-08",-5.899727,54.108049,"Gordonville","VISO","Other Town",NA
"281306","2016-09",-5.969975,54.58907,"Rockmount Street","VISO","BELFAST",232
"176273","2016-02",-5.93543,54.595116,"Glengall Street","ASBO","BELFAST",232
"179899","2016-02",-7.327301,55.003793,"Crawford Square","CDAR","Other Town",NA
"389434","2017-06",-5.700243,54.602159,"Glenbrook Road","ASBO","NEWTOWNARDS",199
"18515","2015-02",-5.991778,54.588355,"Monagh Crescent","OTTH","BELFAST",232
"153897","2015-12",-6.069392,54.506976,NA,"ASBO",NA,NA
"107663","2015-08",-5.899557,54.598811,NA,"VISO",NA,NA
"199983","2016-03",-6.026841,54.517188,"Grand Street","OTCR","LISBURN",74
"335443","2017-02",-5.702485,54.584617,"Jubilee Road","ASBO","Other Town",NA
"236774","2016-06",-5.983529,54.558676,NA,"VECR",NA,NA
"383495","2017-05",-6.648411,54.346429,"Woodford Place","VISO","ARMAGH",113
"294195","2016-10",-6.215763,54.713848,"Church Street","VISO","Other Town",NA
"223377","2016-05",-6.482847,54.956752,"Wallace Park","VISO","Other Town",NA
"349263","2017-03",-5.807879,54.729168,"Carnhill Walk","CDAR","CARRICKFERGUS",198
"376460","2017-05",-5.949178,54.596814,"Lisvarna Heights","BURG","BELFAST",232
"91555","2015-07",-7.320455,54.991871,"Carlisle Road","VISO","Other Town",NA
"220958","2016-05",-6.074582,54.548928,"Mullaghglass Road","OTTH","Other Town",NA
"105679","2015-08",-5.702023,54.32318,"Demesne Road","VISO","Other Town",NA
"20586","2015-02",-5.958575,54.597045,"Hawthorn Street","VISO","BELFAST",232
"149800","2015-12",-5.990437,54.570336,"Riverdale Park South","ASBO","BELFAST",232
"159207","2015-12",-7.632507,54.469327,"Sallys Wood","VECR","IRVINESTOWN",NA
"81964","2015-07",-6.185587,54.706401,"Moylinney Park","ASBO","ANTRIM",168
"337218","2017-02",-7.278324,54.997691,"Durham Park","CDAR","LONDONDERRY",NA
"138545","2015-11",-5.891737,54.598019,"Connswater Street","ASBO","BELFAST",232
"129247","2015-10",-6.247536,54.261028,"Ouley Road","CDAR","Other Town",NA
"17053","2015-02",-6.283776,54.866546,"Clarence Street","CDAR","Other Town",NA
"248866","2016-07",-5.922524,54.585407,NA,"OTTH",NA,NA
"214000","2016-05",-6.037896,54.527862,"Mountview Drive","ASBO","Other Town",NA
"333853","2017-02",-5.933976,54.621983,"Ashfield Gardens","ASBO","Other Town",NA
"231848","2016-06",-7.330142,55.033065,"Glendale Road","ASBO","LONDONDERRY",NA
"202167","2016-04",-6.038755,54.52766,"Mountview Drive","ASBO","Other Town",NA
"391956","2017-06",-6.653212,54.350086,"College Street","DRUG","Other Town",NA
"332587","2017-02",-5.933651,54.595113,NA,"ASBO",NA,NA
"393338","2017-06",-5.943511,54.614688,NA,"POS",NA,NA
"126397","2015-10",-5.7006,54.32362,NA,"ASBO",NA,NA
"148393","2015-11",-6.34971,54.182065,"Orior Road","VISO","NEWRY",194
"373552","2017-05",-5.899395,54.589033,NA,"ASBO",NA,NA
"7972","2015-01",-5.811999,54.716394,"Thomas Street","SHOP","Other Town",NA
"53504","2015-05",-5.674961,54.584649,"Tern Park","ASBO","NEWTOWNARDS",199
"387550","2017-06",-5.962383,54.597639,"Fort Street","ASBO","Other Town",NA
"3422","2015-01",-7.613769,54.357874,"Underwood Park","ASBO","ENNISKILLEN",80
"264117","2016-08",-5.964207,54.605137,NA,"OTTH",NA,NA
"324820","2017-01",-7.297481,54.985174,"Irish Street","CDAR","Other Town",NA
"226557","2016-05",-7.254719,55.024389,"Lisdale Park","OTCR","LONDONDERRY",NA
"395341","2017-06",NA,NA,"No Location","VISO",NA,NA
"205868","2016-04",-5.81833,54.593834,"Galway Park","CDAR","DUNDONALD",102
"347422","2017-03",-6.358145,54.165585,NA,"ASBO",NA,NA
"242673","2016-07",-5.776606,54.808854,"Craigstown Meadow","ASBO","Other Town",NA
"241086","2016-07",-6.644004,54.346685,"Rosemount Park","ASBO","Other Town",NA
"149989","2015-12",-6.603236,54.757258,"Castledawson Road","ASBO","MAGHERAFELT",353
"120417","2015-09",-6.278053,54.343293,"Cline Walk","VISO","BANBRIDGE",88
"323996","2017-01",-5.943402,54.590157,"Oswald Park","ASBO","BELFAST",232
"296425","2016-11",-5.943228,54.581636,"Eglantine Avenue","ASBO","BELFAST",232
"310665","2016-12",-6.441213,54.422032,"Sandy Row","ASBO","Other Town",NA
"362361","2017-04",-5.83213,54.459536,"Downpatrick Street","BURG","Other Town",NA
"252852","2016-07",-6.209186,54.619405,"Weavers Meadow","VISO","Other Town",NA
"324304","2017-01",-6.557004,54.615328,"Mullanahoe Road","BURG","DUNGANNON",93
"145633","2015-11",-5.911712,54.66756,"Abbots Cross","ROBY","NEWTOWNABBEY",67
"253440","2016-07",-5.966475,54.594411,"Locan Street","VISO","BELFAST",232
"103914","2015-08",-6.212964,54.716799,NA,"SHOP",NA,NA
"253898","2016-07",-5.94134,54.60802,"Florence Court","VISO","BELFAST",232
"10390","2015-01",-5.960052,54.572784,NA,"VISO",NA,NA
"196534","2016-03",-6.223645,54.61553,"The Beeches","VECR","Other Town",NA
"352492","2017-03",-6.653563,54.347367,"Scotch Street","SHOP","Other Town",NA
"353909","2017-03",-6.334754,54.46937,"Woodville Street","VISO","Other Town",NA
"327290","2017-01",-5.976027,54.592118,"Whiterock Gardens","OTTH","BELFAST",232
"324002","2017-01",-5.951982,54.58351,"Northbrook Street","ASBO","BELFAST",232
"275908","2016-09",-5.893638,54.222905,"Burrenview Way","CDAR","NEWCASTLE",333
"113332","2015-09",-5.886583,54.597732,"Grampian Close","ASBO","BELFAST",232
"257071","2016-08",-6.640788,54.339749,"Ashley Avenue","ASBO","Other Town",NA
"343858","2017-03",-6.042678,54.510895,"Market Square","ASBO","Other Town",NA
"370299","2017-05",-5.952069,54.583314,"Melrose Street","ASBO","BELFAST",232
"137627","2015-11",-6.002416,54.057691,"Eleastan Park","ASBO","KILKEEL",330
"314428","2016-12",-5.928374,54.601518,"Donegall Street","DRUG","BELFAST",232
"162191","2015-12",-5.964721,54.587688,NA,"VISO",NA,NA
"120104","2015-09",-5.698505,54.595396,"Robert Street","VISO","Other Town",NA
"396785","2017-06",-6.517934,54.296147,"Ashlea Gardens","VISO","MARKETHILL",46
"109389","2015-09",-5.906541,54.593901,"The Mount","ASBO","Other Town",NA
"9787","2015-01",-5.9363,54.608815,"Antrim Road","VISO","Other Town",NA
"326370.1","2017-01",-5.661164,54.593242,"Abbot Court","DRUG","NEWTOWNARDS",199
"210836","2016-04",-5.541211,54.607047,"Mill Cottage Park","VISO","MILLISLE",143
"300684","2016-11",-6.088663,54.477498,"Eglantine Park","BURG","HILLSBOROUGH",215
"33886","2015-03",-5.834262,54.638237,"Downshire Place","VISO","Other Town",NA
"390324","2017-06",-6.347232,54.178904,"Clanrye Avenue","BURG","NEWRY",194
"309507","2016-12",-6.695102,54.44576,"Benburb Road","ASBO","Other Town",NA
"231833","2016-06",-5.682098,54.652357,"Clandeboye Road","ASBO","BANGOR",318
"248639","2016-07",-5.849175,54.256687,"Church Avenue","DRUG","Other Town",NA
"138233","2015-11",-7.044257,55.042869,"Clooney Road","ASBO","Other Town",NA
"227429","2016-06",-7.642306,54.346688,"Wesley Street","ASBO","Other Town",NA
"67296","2015-06",-6.220001,54.620275,NA,"ASBO",NA,NA
"149092","2015-11",-6.71841,55.183019,"The Promenade","VISO","PORTSTEWART",335
"310753","2016-12",-6.334754,54.46937,"Woodville Street","ASBO","Other Town",NA
"19034","2015-02",-5.985803,54.62664,NA,"OTTH",NA,NA
"132853","2015-10",-7.324317,55.038117,"Beraghmore Road","POS","LONDONDERRY",NA
"133555","2015-10",-5.922012,54.628877,"Oakmount Drive","SHOP","BELFAST",232
"355393","2017-03",-5.94239,54.589673,"Bentham Drive","VISO","BELFAST",232
"288207","2016-10",-5.951377,54.598649,"Conway Square","BURG","Other Town",NA
"25389","2015-03",-7.314026,54.378471,"Main Street","ASBO","Other Town",NA
"65262","2015-06",-5.713773,54.331113,"Meadowlands","ASBO","Other Town",NA
"244799","2016-07",-5.934292,54.600173,"Berry Street","ASBO","BELFAST",232
"97592","2015-08",-5.919676,54.654902,"Longwood Road","ASBO","NEWTOWNABBEY",67
"13613","2015-02",-7.30452,55.033388,"Cornshell Fields","ASBO","LONDONDERRY",NA
"365870","2017-04",-6.448531,54.430994,"Churchill Gardens","PUBO","PORTADOWN",174
"402719","2017-07",-6.250994,55.200567,"Castle Street","ASBO","Other Town",NA
"148090","2015-11",-5.934882,54.589437,"Donegall Road","VISO","Other Town",NA
"68619","2015-06",-6.041317,54.543848,"Barnfield Road","ASBO","LISBURN",74
"73454","2015-06",-5.654656,54.652304,"Glendale Avenue","OTTH","BANGOR",318
"66840","2015-06",-6.422093,54.422826,"Ulsterville Park","ASBO","PORTADOWN",174
"263377","2016-08",-5.663461,54.66279,"Alfred Street","OTTH","Other Town",NA
"137860","2015-11",-5.936466,54.58658,"Claremont Street","ASBO","Other Town",NA
"275016","2016-09",-5.925568,54.590059,"Coyles Place","CDAR","BELFAST",232
"86609","2015-07",-5.911673,54.596415,NA,"CDAR",NA,NA
"341842","2017-02",-6.320185,54.153165,"Old Warrenpoint Road","VISO",NA,NA
"237180","2016-06",-5.982472,54.58475,"Norfolk Parade","VISO","BELFAST",232
"384953","2017-06",-5.896055,54.678663,NA,"ASBO",NA,NA
"145371","2015-11",-5.685271,54.655418,"Belfast Road","OTTH","Other Town",NA
"156072","2015-12",-7.47448,54.782715,"Parkside Gardens","CDAR","Other Town",NA
"31328","2015-03",-6.068101,54.528429,"The Oaks","OTTH","Other Town",NA
"153694","2015-12",-5.921474,54.579297,"Derlett Street","ASBO","BELFAST",232
"384895","2017-06",-5.956777,54.632937,"Mount Coole Park","ASBO","BELFAST",232
"100375","2015-08",-5.983712,54.593172,"Glenalina Crescent","CDAR","BELFAST",232
"328342","2017-01",-5.931288,54.568171,"Sharman Way","VECR","BELFAST",232
"91489","2015-07",-5.923238,54.596012,NA,"VISO",NA,NA
"6110","2015-01",-5.905059,54.591728,"Pearl Street","CDAR","BELFAST",232
"356978","2017-04",-5.961683,54.624969,"Joanmount Gardens","ASBO","BELFAST",232
"232925","2016-06",-5.899994,54.585817,NA,"CDAR",NA,NA
"160743","2015-12",-5.908402,54.585074,"Ardenlee Crescent","VISO","BELFAST",232
"368764","2017-04",-6.666771,54.694315,"Northland Drive","VISO","Other Town",NA
"234256","2016-06",-6.336899,54.468223,"Victoria Street","CDAR","Other Town",NA
"73139","2015-06",-6.340694,54.170045,NA,"OTTH",NA,NA
"255763","2016-08",-5.921608,54.576972,"Haywood Avenue","ASBO","BELFAST",232
"401045","2017-07",-7.329409,55.024536,"Slievemore Park","ASBO","LONDONDERRY",NA
"159058","2015-12",-6.74201,54.647632,"Union Street","VECR","Other Town",NA
"373533","2017-05",-5.679552,54.646719,"Cleland Park Central","ASBO","BANGOR",318
"365496","2017-04",-6.320757,54.748024,"The Parade","OTTH","RANDALSTOWN",274
"140642","2015-11",-6.788563,54.506378,"Mullaghmore Park","ASBO","Other Town",NA
"51919","2015-05",-5.739354,54.551338,"Upper Crescent","ASBO","Other Town",NA
"406549","2017-07",-5.888438,54.595671,"Bloomfield Avenue","OTTH","BELFAST",232
"252339","2016-07",-5.650817,54.400002,"Shore Street","VISO","Other Town",NA
"4102","2015-01",-6.044499,54.513512,"Railway Street","BITH","Other Town",NA
"307930","2016-12",-6.194158,54.731748,NA,"ASBO",NA,NA
"331451","2017-02",-6.614335,54.755661,NA,"ASBO",NA,NA
"76833","2015-06",-6.956562,54.5704,NA,"VISO",NA,NA
"408814","2017-07",-7.297481,54.985174,"Irish Street","VISO","Other Town",NA
"153412","2015-12",-6.743219,54.648111,"Union Place","ASBO","Other Town",NA
"33294","2015-03",-5.525457,54.488804,"Rectory Way","VECR","KIRCUBBIN",9
"248553","2016-07",-6.40621,54.43348,"Lisnisky Lane","DRUG","PORTADOWN",174
"305140","2016-11",-6.660878,55.137494,"Artillery Road","VISO","COLERAINE",181
"354546","2017-03",-5.939137,54.610265,"Vicinage Park","VISO","BELFAST",232
"53899","2015-05",-7.632114,54.361803,"Lawnakilla Park","ASBO","ENNISKILLEN",80
"403370","2017-07",-7.310287,54.99264,"Chapel Road","ASBO","Other Town",NA
"140486","2015-11",-6.606081,54.750868,"Sperrin Drive","ASBO","Other Town",NA
"148201","2015-11",-6.340694,54.170045,NA,"VISO",NA,NA
"24854","2015-03",-5.945104,54.618705,"Linden Gardens","ASBO","Other Town",NA
"102484","2015-08",-5.991894,54.557701,"Larkfield Avenue","OTTH","BELFAST",232
"391486","2017-06",-6.949858,55.039549,"Drumceatt Park","CDAR","LIMAVADY",69
"90336","2015-07",-5.924805,54.615699,"Parkmount Street","VISO","BELFAST",232
"82759","2015-07",-7.463501,54.383208,"Edenmore Heights","ASBO","TEMPO",290
"53560","2015-05",-6.946927,55.04573,"Benbradagh Avenue","ASBO","Other Town",NA
"100764","2015-08",-7.465187,54.823816,"Bridge Street","CDAR","Other Town",NA
"283566","2016-10",-6.478982,54.953272,"Belmont Park","ASBO","Other Town",NA
"100867","2015-08",-5.955547,54.595727,NA,"CDAR",NA,NA
"186056","2016-02",-5.906957,54.407034,"Lord Moira Park","VISO","BALLYNAHINCH",276
"267326","2016-08",-6.746094,54.652831,"Coolreaghs Road","VISO","COOKSTOWN",52
"66714","2015-06",-5.942245,54.628117,"Salisbury Avenue","ASBO","BELFAST",232
"64917","2015-06",-6.390073,54.854356,"Ballybeg Road","ASBO","Other Town",NA
"400050","2017-07",-5.839559,54.861313,"Bellair Park","ASBO","LARNE",231
"391624","2017-06",-6.346725,54.455968,"Taghnevan Drive","CDAR","LURGAN",197
"398650","2017-07",-5.926551,54.553354,NA,"ASBO",NA,NA
"364251","2017-04",-6.667091,55.12751,"Mountsandel Road","DRUG","COLERAINE",181
"282494","2016-10",-6.016508,54.541727,NA,"ASBO",NA,NA
"74988","2015-06",NA,NA,"No Location","SHOP",NA,NA
"268679","2016-09",-6.654925,54.348038,"Cathedral Close","ASBO","Other Town",NA
"132639","2015-10",-5.928635,54.592727,"Ormeau Avenue","OTTH","BELFAST",232
"393811","2017-06",-5.708843,54.593715,"Circular Road","SHOP","Other Town",NA
"164868","2016-01",-5.85972,54.617746,"Parklands","ASBO","Other Town",NA
"378161","2017-05",-6.044693,54.508484,"Ivan Street","DRUG","Other Town",NA
"256091","2016-08",-7.321578,54.497097,"Duncan Park","ASBO","FINTONA",37
"3239","2015-01",-5.953456,54.590822,"Milner Street","ASBO","BELFAST",232
"344929","2017-03",-6.316747,54.459372,"Demesne Avenue","ASBO","Other Town",NA
"364436","2017-04",-7.270901,54.75367,"Dergbrough Road","DRUG","PLUMBRIDGE",195
"23788","2015-03",-6.668537,54.693436,"Fairhill","ASBO","MONEYMORE",28
"240199","2016-07",-6.652977,55.192348,"Caldwell Park","ASBO","PORTRUSH",308
"399369","2017-07",-5.908908,54.661195,"Doagh Road","ASBO","Other Town",NA
"111547","2015-09",-5.923238,54.585967,"Ormeau Road","ASBO","Other Town",NA
"244757","2016-07",-7.324998,55.022751,"Carnhill","ASBO","LONDONDERRY",NA
"279432","2016-09",-6.371764,54.189185,NA,"VISO",NA,NA
"278033","2016-09",-6.444285,54.423491,NA,"SHOP",NA,NA
"371790","2017-05",-7.270439,55.032659,"Beechwood Park","ASBO",NA,NA
"71665","2015-06",-5.917032,54.59693,"Mays Meadow","CDAR","BELFAST",232
